seed,family,history_length,model_class,model,heldout_prediction_NMSE,heldout_intervention_NMSE,predictive_log_likelihood,memory_kernel_reconstruction_error,parameter_count,inference_state_dimension,runtime_proxy,complexity_adjusted_score,stage
30000,L1_power_law_kernel,1024,standard_nonmarkov,Volterra_series,0.06337917030454189,0.06027917030454189,1.3793100078068952,0.24899799195977465,96,64,98304.0,0.061239170304541894,development
30000,L1_power_law_kernel,1024,standard_nonmarkov,predictive_state_representation,0.0323791703045419,0.0339291703045419,1.7151199773812749,0.17606816861659008,80,48,81920.0,0.0347291703045419,development
30000,L1_power_law_kernel,1024,standard_nonmarkov,reservoir_computing,0.028379170304541894,0.027029170304541893,1.7810499214472926,0.16431676725154984,160,96,163840.0,0.028629170304541894,development
30000,L1_power_law_kernel,1024,candidate,full_history_kernel_candidate,0.0353791703045419,0.0370791703045419,1.6708160207497096,0.18439088914585774,72,64,73728.0,0.0377991703045419,development
30000,L2_fractional_dynamics,1024,finite_markov,ARX,0.04902172170315955,0.05473882787099367,1.5077458895177374,0.21827173751683393,4,2,4096.0,0.05477882787099367,development
30000,L2_fractional_dynamics,1024,finite_markov,VAR,0.053021721703159545,0.05921882787099367,1.4685268029685319,0.22724997557451496,8,2,8192.0,0.059298827870993664,development
30000,L2_fractional_dynamics,1024,finite_markov,FIR,0.04702172170315955,0.05249882787099367,1.5285728100699534,0.2136411743990789,2,2,2048.0,0.05251882787099367,development
30000,L2_fractional_dynamics,1024,finite_markov,linear_state_space,0.020379170304541894,0.022659170304541894,1.9466209816376343,0.13784048752090222,6,2,6144.0,0.022719170304541896,development
30000,L2_fractional_dynamics,1024,finite_markov,Kalman_latent_state,0.022379170304541892,0.024899170304541893,1.8998123249311756,0.14491376746189438,10,2,10240.0,0.024999170304541893,development
30000,L2_fractional_dynamics,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.019379170304541893,0.020279170304541894,1.9717782426895585,0.1341640786499874,18,32,18432.0,0.020459170304541894,development
30000,L2_fractional_dynamics,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.07337917030454189,0.07697917030454189,1.3060575834763202,0.2683281572999748,32,64,32768.0,0.07729917030454189,development
30000,L2_fractional_dynamics,1024,standard_nonmarkov,Volterra_series,0.06337917030454189,0.06027917030454189,1.3793100078068952,0.24899799195977465,96,64,98304.0,0.061239170304541894,development
30000,L2_fractional_dynamics,1024,standard_nonmarkov,predictive_state_representation,0.0323791703045419,0.0339291703045419,1.7151199773812749,0.17606816861659008,80,48,81920.0,0.0347291703045419,development
30000,L2_fractional_dynamics,1024,standard_nonmarkov,reservoir_computing,0.028379170304541894,0.027029170304541893,1.7810499214472926,0.16431676725154984,160,96,163840.0,0.028629170304541894,development
30000,L2_fractional_dynamics,1024,candidate,full_history_kernel_candidate,0.0353791703045419,0.0370791703045419,1.6708160207497096,0.18439088914585774,72,64,73728.0,0.0377991703045419,development
30000,L3_generalized_Langevin,1024,finite_markov,ARX,0.11850632239731425,0.13256158064844695,1.0663944831331844,0.34223844332975273,258,256,264192.0,0.13514158064844695,development
30000,L3_generalized_Langevin,1024,finite_markov,VAR,0.12250632239731424,0.13704158064844696,1.0497963194612656,0.34803326291142395,516,256,528384.0,0.14220158064844696,development
30000,L3_generalized_Langevin,1024,finite_markov,FIR,0.11650632239731425,0.13032158064844696,1.0749048689720373,0.3393039228962323,256,256,262144.0,0.13288158064844696,development
30000,L3_generalized_Langevin,1024,finite_markov,linear_state_space,0.020379170304541894,0.022659170304541894,1.9466209816376343,0.13784048752090222,6,2,6144.0,0.022719170304541896,development
30000,L3_generalized_Langevin,1024,finite_markov,Kalman_latent_state,0.022379170304541892,0.024899170304541893,1.8998123249311756,0.14491376746189438,10,2,10240.0,0.024999170304541893,development
30000,L3_generalized_Langevin,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.08137917030454189,0.0853791703045419,1.2543179658922274,0.282842712474619,18,32,18432.0,0.0855591703045419,development
30000,L3_generalized_Langevin,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.021379170304541895,0.022379170304541895,1.9226690906111772,0.1414213562373095,32,64,32768.0,0.022699170304541896,development
30000,L3_generalized_Langevin,1024,standard_nonmarkov,Volterra_series,0.06337917030454189,0.06027917030454189,1.3793100078068952,0.24899799195977465,96,64,98304.0,0.061239170304541894,development
30000,L3_generalized_Langevin,1024,standard_nonmarkov,predictive_state_representation,0.0323791703045419,0.0339291703045419,1.7151199773812749,0.17606816861659008,80,48,81920.0,0.0347291703045419,development
30000,L3_generalized_Langevin,1024,standard_nonmarkov,reservoir_computing,0.028379170304541894,0.027029170304541893,1.7810499214472926,0.16431676725154984,160,96,163840.0,0.028629170304541894,development
30000,L3_generalized_Langevin,1024,candidate,full_history_kernel_candidate,0.0353791703045419,0.0370791703045419,1.6708160207497096,0.18439088914585774,72,64,73728.0,0.0377991703045419,development
30000,L4_ARFIMA,1024,finite_markov,ARX,0.02844925188481253,0.03169766167444501,1.7798167072721003,0.16452988050889308,3,1,3072.0,0.03172766167444501,development
30000,L4_ARFIMA,1024,finite_markov,VAR,0.032449251884812534,0.036177661674445014,1.7140389452474716,0.17626707457795582,6,1,6144.0,0.03623766167444501,development
30000,L4_ARFIMA,1024,finite_markov,FIR,0.026449251884812532,0.02945766167444501,1.8162637026029513,0.15833534532842197,1,1,1024.0,0.02946766167444501,development
30000,L4_ARFIMA,1024,finite_markov,linear_state_space,0.020379170304541894,0.022659170304541894,1.9466209816376343,0.13784048752090222,6,2,6144.0,0.022719170304541896,development
30000,L4_ARFIMA,1024,finite_markov,Kalman_latent_state,0.022379170304541892,0.024899170304541893,1.8998123249311756,0.14491376746189438,10,2,10240.0,0.024999170304541893,development
30000,L4_ARFIMA,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.019379170304541893,0.020279170304541894,1.9717782426895585,0.1341640786499874,18,32,18432.0,0.020459170304541894,development
30000,L4_ARFIMA,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.07337917030454189,0.07697917030454189,1.3060575834763202,0.2683281572999748,32,64,32768.0,0.07729917030454189,development
30000,L4_ARFIMA,1024,standard_nonmarkov,Volterra_series,0.06337917030454189,0.06027917030454189,1.3793100078068952,0.24899799195977465,96,64,98304.0,0.061239170304541894,development
30000,L4_ARFIMA,1024,standard_nonmarkov,predictive_state_representation,0.0323791703045419,0.0339291703045419,1.7151199773812749,0.17606816861659008,80,48,81920.0,0.0347291703045419,development
30000,L4_ARFIMA,1024,standard_nonmarkov,reservoir_computing,0.028379170304541894,0.027029170304541893,1.7810499214472926,0.16431676725154984,160,96,163840.0,0.028629170304541894,development
30000,L4_ARFIMA,1024,candidate,full_history_kernel_candidate,0.0353791703045419,0.0370791703045419,1.6708160207497096,0.18439088914585774,72,64,73728.0,0.0377991703045419,development
30000,L5_long_memory_nonlinear,1024,finite_markov,ARX,0.31584910955173606,0.3535855022613994,0.5762453404269442,0.5607761935453343,258,256,264192.0,0.3561655022613994,development
30000,L5_long_memory_nonlinear,1024,finite_markov,VAR,0.31984910955173607,0.3580655022613994,0.5699529635228349,0.5643314090560565,516,256,528384.0,0.3632255022613994,development
30000,L5_long_memory_nonlinear,1024,finite_markov,FIR,0.31384910955173606,0.3513455022613994,0.5794214757002287,0.5589901065736264,256,256,262144.0,0.3539055022613994,development
30000,L5_long_memory_nonlinear,1024,finite_markov,linear_state_space,0.020379170304541894,0.022659170304541894,1.9466209816376343,0.13784048752090222,1056,32,1081344.0,0.0332191703045419,development
30000,L5_long_memory_nonlinear,1024,finite_markov,Kalman_latent_state,0.022379170304541892,0.024899170304541893,1.8998123249311756,0.14491376746189438,1120,32,1146880.0,0.03609917030454189,development
30000,L5_long_memory_nonlinear,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.08137917030454189,0.0853791703045419,1.2543179658922274,0.282842712474619,18,32,18432.0,0.0855591703045419,development
30000,L5_long_memory_nonlinear,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.07337917030454189,0.07697917030454189,1.3060575834763202,0.2683281572999748,32,64,32768.0,0.07729917030454189,development
30000,L5_long_memory_nonlinear,1024,standard_nonmarkov,Volterra_series,0.021379170304541895,0.020379170304541894,1.9226690906111772,0.1414213562373095,96,64,98304.0,0.021339170304541893,development
30000,L5_long_memory_nonlinear,1024,standard_nonmarkov,predictive_state_representation,0.0323791703045419,0.0339291703045419,1.7151199773812749,0.17606816861659008,80,48,81920.0,0.0347291703045419,development
30000,L5_long_memory_nonlinear,1024,standard_nonmarkov,reservoir_computing,0.028379170304541894,0.027029170304541893,1.7810499214472926,0.16431676725154984,160,96,163840.0,0.028629170304541894,development
30000,L5_long_memory_nonlinear,1024,candidate,full_history_kernel_candidate,0.0353791703045419,0.0370791703045419,1.6708160207497096,0.18439088914585774,72,64,73728.0,0.0377991703045419,development
30000,L6_history_dependent_intervention,1024,finite_markov,ARX,0.39197863417797507,0.4388505698427871,0.4682739726625648,0.6249795707648637,258,256,264192.0,0.4414305698427871,development
30000,L6_history_dependent_intervention,1024,finite_markov,VAR,0.3959786341779751,0.4433305698427871,0.4631975116396268,0.6281715242459126,516,256,528384.0,0.4484905698427871,development
30000,L6_history_dependent_intervention,1024,finite_markov,FIR,0.38997863417797507,0.4366105698427871,0.47083166275909505,0.623377465002893,256,256,262144.0,0.43917056984278713,development
30000,L6_history_dependent_intervention,1024,finite_markov,linear_state_space,0.020379170304541894,0.022659170304541894,1.9466209816376343,0.13784048752090222,1056,32,1081344.0,0.0332191703045419,development
30000,L6_history_dependent_intervention,1024,finite_markov,Kalman_latent_state,0.022379170304541892,0.024899170304541893,1.8998123249311756,0.14491376746189438,1120,32,1146880.0,0.03609917030454189,development
30000,L6_history_dependent_intervention,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.08137917030454189,0.0853791703045419,1.2543179658922274,0.282842712474619,18,32,18432.0,0.0855591703045419,development
30000,L6_history_dependent_intervention,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.07337917030454189,0.07697917030454189,1.3060575834763202,0.2683281572999748,32,64,32768.0,0.07729917030454189,development
30000,L6_history_dependent_intervention,1024,standard_nonmarkov,Volterra_series,0.021379170304541895,0.020379170304541894,1.9226690906111772,0.1414213562373095,96,64,98304.0,0.021339170304541893,development
30000,L6_history_dependent_intervention,1024,standard_nonmarkov,predictive_state_representation,0.0323791703045419,0.0339291703045419,1.7151199773812749,0.17606816861659008,80,48,81920.0,0.0347291703045419,development
30000,L6_history_dependent_intervention,1024,standard_nonmarkov,reservoir_computing,0.028379170304541894,0.027029170304541893,1.7810499214472926,0.16431676725154984,160,96,163840.0,0.028629170304541894,development
30000,L6_history_dependent_intervention,1024,candidate,full_history_kernel_candidate,0.0353791703045419,0.0370791703045419,1.6708160207497096,0.18439088914585774,72,64,73728.0,0.0377991703045419,development
30001,M1_AR_finite,1024,finite_markov,ARX,0.008533731954642174,0.009493731954642174,2.3818642519105695,0.08944271909999159,6,4,6144.0,0.009553731954642174,development
30001,M1_AR_finite,1024,finite_markov,VAR,0.012533731954642174,0.013973731954642176,2.18966585643425,0.10954451150103323,12,4,12288.0,0.014093731954642176,development
30001,M1_AR_finite,1024,finite_markov,FIR,0.0065337319546421736,0.007253731954642175,2.515388494904691,0.07745966692414834,4,4,4096.0,0.007293731954642175,development
30001,M1_AR_finite,1024,finite_markov,linear_state_space,0.019533731954642173,0.021813731954642174,1.9678062320206318,0.13784048752090222,20,4,20480.0,0.022013731954642173,development
30001,M1_AR_finite,1024,finite_markov,Kalman_latent_state,0.02153373195464217,0.024053731954642173,1.9190673226037722,0.14491376746189438,28,4,28672.0,0.02433373195464217,development
30001,M1_AR_finite,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.06053373195464217,0.06353373195464217,1.4022772581754777,0.2449489742783178,18,32,18432.0,0.06371373195464217,development
30001,M1_AR_finite,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.06553373195464217,0.06878373195464217,1.3625951386148532,0.25495097567963926,32,64,32768.0,0.06910373195464217,development
30001,M1_AR_finite,1024,standard_nonmarkov,Volterra_series,0.07053373195464217,0.06703373195464217,1.3258321080756144,0.2645751311064591,96,64,98304.0,0.06799373195464217,development
30001,M1_AR_finite,1024,standard_nonmarkov,predictive_state_representation,0.055533731954642174,0.058283731954642176,1.4453823299442428,0.2345207879911715,80,48,81920.0,0.05908373195464218,development
30001,M1_AR_finite,1024,standard_nonmarkov,reservoir_computing,0.050533731954642176,0.048033731954642174,1.4925571030943061,0.22360679774997896,160,96,163840.0,0.04963373195464217,development
30001,M1_AR_finite,1024,candidate,full_history_kernel_candidate,0.058533731954642176,0.061433731954642176,1.4190760381566923,0.24083189157584592,72,64,73728.0,0.062153731954642175,development
30001,M2_linear_SSM,1024,finite_markov,ARX,0.013521060163523602,0.015079539548589375,2.1517533984898836,0.11396195948158065,34,32,34816.0,0.015419539548589375,development
30001,M2_linear_SSM,1024,finite_markov,VAR,0.017521060163523602,0.019559539548589376,2.022175841844001,0.13033544494450244,68,32,69632.0,0.020239539548589376,development
30001,M2_linear_SSM,1024,finite_markov,FIR,0.011521060163523602,0.012839539548589374,2.2317892999325353,0.1048204570152288,32,32,32768.0,0.013159539548589375,development
30001,M2_linear_SSM,1024,finite_markov,linear_state_space,0.019533731954642173,0.021813731954642174,1.9678062320206318,0.13784048752090222,20,4,20480.0,0.022013731954642173,development
30001,M2_linear_SSM,1024,finite_markov,Kalman_latent_state,0.02153373195464217,0.024053731954642173,1.9190673226037722,0.14491376746189438,28,4,28672.0,0.02433373195464217,development
30001,M2_linear_SSM,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.06053373195464217,0.06353373195464217,1.4022772581754777,0.2449489742783178,18,32,18432.0,0.06371373195464217,development
30001,M2_linear_SSM,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.06553373195464217,0.06878373195464217,1.3625951386148532,0.25495097567963926,32,64,32768.0,0.06910373195464217,development
30001,M2_linear_SSM,1024,standard_nonmarkov,Volterra_series,0.07053373195464217,0.06703373195464217,1.3258321080756144,0.2645751311064591,96,64,98304.0,0.06799373195464217,development
30001,M2_linear_SSM,1024,standard_nonmarkov,predictive_state_representation,0.055533731954642174,0.058283731954642176,1.4453823299442428,0.2345207879911715,80,48,81920.0,0.05908373195464218,development
30001,M2_linear_SSM,1024,standard_nonmarkov,reservoir_computing,0.050533731954642176,0.048033731954642174,1.4925571030943061,0.22360679774997896,160,96,163840.0,0.04963373195464217,development
30001,M2_linear_SSM,1024,candidate,full_history_kernel_candidate,0.058533731954642176,0.061433731954642176,1.4190760381566923,0.24083189157584592,72,64,73728.0,0.062153731954642175,development
30001,M3_sum_exponential_kernel,1024,finite_markov,ARX,0.012503975165574305,0.013940404350886162,2.1908543359917156,0.10940860665839837,66,64,67584.0,0.014600404350886163,development
30001,M3_sum_exponential_kernel,1024,finite_markov,VAR,0.016503975165574305,0.018420404350886162,2.0520770039831193,0.12637342762991013,132,64,135168.0,0.019740404350886163,development
30001,M3_sum_exponential_kernel,1024,finite_markov,FIR,0.010503975165574306,0.011700404350886163,2.2780007531335786,0.0998511052063628,64,64,65536.0,0.012340404350886163,development
30001,M3_sum_exponential_kernel,1024,finite_markov,linear_state_space,0.019533731954642173,0.021813731954642174,1.9678062320206318,0.13784048752090222,20,4,20480.0,0.022013731954642173,development
30001,M3_sum_exponential_kernel,1024,finite_markov,Kalman_latent_state,0.02153373195464217,0.024053731954642173,1.9190673226037722,0.14491376746189438,28,4,28672.0,0.02433373195464217,development
30001,M3_sum_exponential_kernel,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.06053373195464217,0.06353373195464217,1.4022772581754777,0.2449489742783178,18,32,18432.0,0.06371373195464217,development
30001,M3_sum_exponential_kernel,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.06553373195464217,0.06878373195464217,1.3625951386148532,0.25495097567963926,32,64,32768.0,0.06910373195464217,development
30001,M3_sum_exponential_kernel,1024,standard_nonmarkov,Volterra_series,0.07053373195464217,0.06703373195464217,1.3258321080756144,0.2645751311064591,96,64,98304.0,0.06799373195464217,development
30001,M3_sum_exponential_kernel,1024,standard_nonmarkov,predictive_state_representation,0.055533731954642174,0.058283731954642176,1.4453823299442428,0.2345207879911715,80,48,81920.0,0.05908373195464218,development
30001,M3_sum_exponential_kernel,1024,standard_nonmarkov,reservoir_computing,0.050533731954642176,0.048033731954642174,1.4925571030943061,0.22360679774997896,160,96,163840.0,0.04963373195464217,development
30001,M3_sum_exponential_kernel,1024,candidate,full_history_kernel_candidate,0.058533731954642176,0.061433731954642176,1.4190760381566923,0.24083189157584592,72,64,73728.0,0.062153731954642175,development
30001,L1_power_law_kernel,1024,finite_markov,ARX,0.220804570029773,0.24723707059878872,0.7552386335973897,0.46933020153739397,258,256,264192.0,0.24981707059878872,development
30001,L1_power_law_kernel,1024,finite_markov,VAR,0.224804570029773,0.25171707059878873,0.746261915927651,0.473572421151328,516,256,528384.0,0.2568770705987887,development
30001,L1_power_law_kernel,1024,finite_markov,FIR,0.218804570029773,0.24499707059878872,0.7597881609309419,0.4671946468819295,256,256,262144.0,0.24755707059878873,development
30001,L1_power_law_kernel,1024,finite_markov,linear_state_space,0.019533731954642173,0.021813731954642174,1.9678062320206318,0.13784048752090222,2,1,2048.0,0.021833731954642173,development
30001,L1_power_law_kernel,1024,finite_markov,Kalman_latent_state,0.02153373195464217,0.024053731954642173,1.9190673226037722,0.14491376746189438,4,1,4096.0,0.02409373195464217,development
30001,L1_power_law_kernel,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.018533731954642172,0.019433731954642174,1.9940814291405045,0.1341640786499874,18,32,18432.0,0.019613731954642173,development
30001,L1_power_law_kernel,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.020533731954642174,0.021533731954642175,1.9428431419618897,0.1414213562373095,32,64,32768.0,0.021853731954642176,development
30001,L1_power_law_kernel,1024,standard_nonmarkov,Volterra_series,0.06253373195464217,0.05943373195464217,1.386024578278627,0.24899799195977465,96,64,98304.0,0.06039373195464217,development
30001,L1_power_law_kernel,1024,standard_nonmarkov,predictive_state_representation,0.03153373195464217,0.033083731954642176,1.728348725202296,0.17606816861659008,80,48,81920.0,0.03388373195464218,development
30001,L1_power_law_kernel,1024,standard_nonmarkov,reservoir_computing,0.027533731954642173,0.026183731954642173,1.7961717047283043,0.16431676725154984,160,96,163840.0,0.027783731954642173,development
30001,L1_power_law_kernel,1024,candidate,full_history_kernel_candidate,0.034533731954642176,0.036233731954642176,1.6829093474016956,0.18439088914585774,72,64,73728.0,0.036953731954642174,development
30001,L2_fractional_dynamics,1024,finite_markov,ARX,0.05285767164118421,0.05913654440356926,1.470076209213408,0.22874426700256784,18,16,18432.0,0.05931654440356926,development
30001,L2_fractional_dynamics,1024,finite_markov,VAR,0.05685767164118421,0.06361654440356926,1.4336020612872133,0.2373266518672988,36,16,36864.0,0.06397654440356926,development
30001,L2_fractional_dynamics,1024,finite_markov,FIR,0.05085767164118421,0.05689654440356926,1.4893621499002287,0.22432997946449787,16,16,16384.0,0.05705654440356926,development
30001,L2_fractional_dynamics,1024,finite_markov,linear_state_space,0.019533731954642173,0.021813731954642174,1.9678062320206318,0.13784048752090222,6,2,6144.0,0.021873731954642175,development
30001,L2_fractional_dynamics,1024,finite_markov,Kalman_latent_state,0.02153373195464217,0.024053731954642173,1.9190673226037722,0.14491376746189438,10,2,10240.0,0.024153731954642172,development
30001,L2_fractional_dynamics,1024,standard_nonmarkov,ARFIMA_fractional_difference,0.018533731954642172,0.019433731954642174,1.9940814291405045,0.1341640786499874,18,32,18432.0,0.019613731954642173,development
30001,L2_fractional_dynamics,1024,standard_nonmarkov,generalized_Langevin_memory_kernel,0.07253373195464216,0.07613373195464217,1.3118517784926844,0.2683281572999748,32,64,32768.0,0.07645373195464217,development
30001,L2_fractional_dynamics,1024,standard_nonmarkov,Volterra_series,0.06253373195464217,0.05943373195464217,1.386024578278627,0.24899799195977465,96,64,98304.0,0.06039373195464217,development
30001,L2_fractional_dynamics,1024,standard_nonmarkov,predictive_state_representation,0.03153373195464217,0.033083731954642176,1.728348725202296,0.17606816861659008,80,48,81920.0,0.03388373195464218,development
30001,L2_fractional_dynamics,1024,standard_nonmarkov,reservoir_computing,0.027533731954642173,0.026183731954642173,1.7961717047283043,0.16431676725154984,160,96,163840.0,0.027783731954642173,development
